Price Ticker Date,Close AAPL,High AAPL,Low AAPL,Open AAPL,Volume AAPL
8/2/2019,48.99564743,49.57440902,48.42168623,49.35827441,163448400
8/5/2019,46.43083191,47.70603419,46.24831832,47.54753718,209572000
8/6/2019,47.30978394,47.56674747,46.59893481,47.14407903,143299200
8/7/2019,47.79968262,47.92456224,46.546097,46.92793645,133457600
8/8/2019,48.85395432,48.8779709,47.88374513,48.07826701,108038000
8/9/2019,48.45137024,48.87805013,48.04155921,48.52609936,98478800
8/12/2019,48.32843781,48.70690949,48.00782272,48.12112293,89927600
8/13/2019,50.37507248,51.13924383,48.32844072,48.45861715,188874000
8/14/2019,48.87565231,49.76517772,48.83708125,48.97448929,146189600
8/15/2019,48.63217926,49.45179415,48.13317577,49.04680901,108909600
8/16/2019,49.77964783,49.93875073,49.13841758,49.24448619,110481600
8/19/2019,50.70773697,51.28146592,50.63059484,50.7728215,97654400
8/20/2019,50.71014786,51.43092947,50.70050693,50.83550198,107537200
8/21/2019,51.25976944,51.50324238,51.00906489,51.34414318,86141600
8/22/2019,51.21638107,51.69368604,50.80416064,51.3923565,89014800
8/23/2019,48.84913254,51.11754212,48.45378834,50.48595292,187272000
8/26/2019,49.77723694,49.94598077,49.43251399,49.62536565,104174400
8/27/2019,49.21554947,50.27381861,49.06367821,50.10748413,103493200
8/28/2019,49.5458107,49.59161338,49.0130621,49.20109145,63755200
8/29/2019,50.38471222,50.45944504,49.81821485,50.26177108,83962000
8/30/2019,50.31962204,50.73183878,49.948382,50.66193194,84573600
9/3/2019,49.58679199,49.89535317,49.23001882,49.76276743,80092000
9/4/2019,50.42809296,50.49799978,49.97730522,50.23524135,76752400
9/5/2019,51.41405106,51.58038555,50.9873674,51.1054899,95654800
9/6/2019,51.40922928,51.68886398,51.22843155,51.59967161,77449200
9/9/2019,51.62859726,52.17581273,50.88130221,51.79010945,109237600
9/10/2019,52.23848724,52.25777278,51.0355821,51.55386743,127111600
9/11/2019,53.89941406,53.9283442,52.4867811,52.56874552,177158400
9/12/2019,53.77888489,54.58162723,53.72344128,54.19110532,128906800
9/13/2019,52.73267365,53.22444187,52.31563456,53.03400321,159053200
9/16/2019,53.00989532,53.06534261,52.44580726,52.48678764,84632400
9/17/2019,53.20274734,53.23167748,52.82186633,53.0243626,73274800
9/18/2019,53.70174408,53.72102961,52.89900178,53.28952367,101360000
9/19/2019,53.26541901,53.9403942,53.12318868,53.51853286,88242400
9/20/2019,52.48678207,53.65111982,52.42410686,53.36666651,221652400
9/23/2019,52.72542953,52.99541958,52.46748972,52.78087313,76662000
9/24/2019,52.47473526,53.63425454,52.35661642,53.28229998,124763200
9/25/2019,53.28229141,53.39559161,52.34455408,52.68445467,87613600
9/26/2019,53.00748444,53.260602,52.75195756,53.03400158,75334000
9/27/2019,52.74954987,53.26542593,52.37830978,53.16417596,101408000
9/30/2019,53.9910202,54.13806916,53.22443596,53.25095311,103909600
10/1/2019,54.14048004,55.0155422,54.04646537,54.25619323,139223200
10/2/2019,52.78330231,53.89701528,52.53500335,53.77166114,138449200
10/3/2019,53.23166656,53.26541532,51.86001408,52.65552102,114426000
10/4/2019,54.72385788,54.83957108,53.97174047,54.39360186,138478800
10/7/2019,54.73590851,55.42775997,54.44181058,54.54546985,122306000
10/8/2019,54.09467697,54.97697074,54.07780443,54.43699056,111820000
10/9/2019,54.72867966,54.91188671,54.39360133,54.72867966,74770400
10/10/2019,55.4663353,55.55070905,54.79376932,54.94563692,113013600
10/11/2019,56.94163513,57.28635432,56.00148488,56.15576543,166795600
10/14/2019,56.85967636,57.40448251,56.57040075,56.62584435,96427600
10/15/2019,56.72709274,57.28876774,56.62102416,56.9850289,87360000
10/16/2019,56.49808884,56.70781672,56.2160448,56.25702518,73903200
10/17/2019,56.71744919,56.92717336,56.29317853,56.67164651,67585200
10/18/2019,56.98984909,57.27189307,56.47879173,56.55111155,97433600
10/21/2019,57.97820282,58.09391599,57.20921306,57.25742504,87247200
10/22/2019,57.84563065,58.38561083,57.76366622,58.13490627,82293600
10/23/2019,58.62185669,58.6363236,58.14937399,58.36151118,75828800
10/24/2019,58.71827316,59.01237105,58.29158955,58.94246055,69275200
10/25/2019,59.4414711,59.47762917,58.54953639,58.61703392,73477200
10/28/2019,60.03690338,60.08511538,59.47522463,59.64396845,96572800
10/29/2019,58.64837646,60.20564933,58.47481401,60.01761997,142839600
10/30/2019,58.64113617,59.13290802,58.14695868,59.00273161,124522000
10/31/2019,59.96697998,60.06581694,57.19474857,59.60056596,139162000
11/1/2019,61.66889572,61.69540919,60.06341116,60.15501284,151125200
11/4/2019,62.07388306,62.1582568,61.56282935,62.032899,103272000
11/5/2019,61.98469543,62.24022231,61.78943447,61.96540622,79897600
11/6/2019,62.01120758,62.07147349,61.56041976,61.89790738,75864400
11/7/2019,62.72689819,62.94934583,62.40773708,62.56006431,94940400
11/8/2019,62.89857483,62.97110809,62.10309225,62.54798016,69986400
11/11/2019,63.39664078,63.4619207,62.4488312,62.45366429,81821200
11/12/2019,63.33860397,63.53929158,63.08715047,63.23947029,87388800
11/13/2019,63.94552231,64.02047582,63.12344652,63.13795317,102734400
11/14/2019,63.50304031,64.04464168,63.37247306,63.77142076,89182800
11/15/2019,64.2574234,64.26225649,63.59250803,63.75450146,100206400
11/18/2019,64.58139801,64.66118458,63.88746955,64.26707005,86703200
11/19/2019,64.38555145,64.79900573,64.16794433,64.77482552,76167200
11/20/2019,63.63602448,64.3347862,62.96143558,64.20422632,106234400
11/21/2019,63.35070419,63.83427888,63.15001657,63.75690516,121395200
11/22/2019,63.29509735,63.63359819,63.06781663,63.49094453,65325200
11/25/2019,64.40488434,64.42181122,63.47400172,63.5199419,84020400
11/26/2019,63.90196991,64.59589831,63.46916856,64.5427048,105207600
11/27/2019,64.7603302,64.79418397,64.14860843,64.21388837,65235600
11/29/2019,64.61769104,64.79903161,64.29127653,64.46053069,46617600
12/2/2019,63.87056351,64.85947313,63.69889651,64.62251882,94487200
12/3/2019,62.73173904,62.75107879,61.96769003,62.45609789,114430400
12/4/2019,63.28542709,63.66503505,63.02913306,63.12343368,67181600
12/5/2019,64.21387482,64.28883568,63.52478684,63.78108082,74424400
12/6/2019,65.45425415,65.52437455,64.62975837,64.6732857,106075600
12/9/2019,64.53787231,65.47600088,64.05187746,65.28257399,128042400
12/10/2019,64.91507721,65.29951825,64.28158809,64.94409051,90420400
12/11/2019,65.46877289,65.54856686,64.91991814,64.99487164,78756800
12/12/2019,65.63559723,65.90156481,64.63460136,64.74582148,137310400
12/13/2019,66.52778625,66.56405288,65.50744337,65.63559036,133587600
12/16/2019,67.66661072,67.89147858,66.97026928,66.97510237,128186000
12/17/2019,67.79959106,68.12841832,67.4103096,67.59649058,114158400
12/18/2019,67.6375885,68.15985004,67.48768153,67.65209515,116028400
12/19/2019,67.70528412,67.9857583,67.44657729,67.57955737,98369200
12/20/2019,67.56507874,68.3412143,67.35230462,68.23966772,275978000
12/23/2019,68.66760254,68.72804937,67.78991334,67.8286002,98572000
12/24/2019,68.73287964,68.88279398,68.40647266,68.83443356,48478800
12/26/2019,70.09658051,70.11350739,68.83687032,68.86588362,93121200
12/27/2019,70.06998444,71.07824112,69.66378338,70.38914557,146266000
12/30/2019,70.4858551,70.76874959,68.96259754,69.98777368,144114400
12/31/2019,71.00086975,71.00812308,70.00228659,70.10142031,100805600
1/2/2020,72.62083435,72.68128119,71.3732107,71.62708447,135480400
1/3/2020,71.91480255,72.67643115,71.68994211,71.8471024,146322800
1/6/2020,72.48784637,72.52653324,70.78324847,71.03470938,118387200
1/7/2020,72.14691925,72.75380038,71.92689191,72.49750642,108872000
1/8/2020,73.30751801,73.60975224,71.84954037,71.84954037,132079200
1/9/2020,74.86463165,75.05805862,74.03530267,74.28675624,170108400
1/10/2020,75.03387451,75.59966348,74.53096001,75.09916183,140644800
1/13/2020,76.63691711,76.66351756,75.23213319,75.35061401,121532000
1/14/2020,75.60205841,76.78440196,75.47875189,76.57404817,161954400
1/15/2020,75.27807617,76.28391248,74.84527473,75.40139009,121923600
1/16/2020,76.22104645,76.33227395,75.45941773,75.82209877,108829200
1/17/2020,77.06488037,77.06729323,76.16301095,76.47007821,137816400
1/21/2020,76.54263306,77.13500771,76.40481248,76.69254005,110843200
1/22/2020,76.81585693,77.36954475,76.72155631,77.02862364,101832400
1/23/2020,77.1857605,77.26554706,76.32015785,76.86901973,104472000
1/24/2020,76.96334076,78.17711076,76.77232666,77.43240887,146537600
1/27/2020,74.70021057,75.38204534,73.71613421,74.96859101,161940000
1/28/2020,76.81343079,76.98509775,75.48360024,75.58273395,162234000
1/29/2020,78.42131805,79.26999412,77.70562947,78.4479185,216229200
1/30/2020,78.30768585,78.36087938,77.06973552,77.50253704,126743200
1/31/2020,74.83559418,78.01992898,74.54061336,77.59680118,199588400
2/3/2020,74.63008118,75.79791078,73.07297012,73.57588454,173788400
2/4/2020,77.09391785,77.28493197,75.83178726,76.23798834,136616400
2/5/2020,77.72255707,78.52287271,77.11808861,78.22305134,118826800
2/6/2020,78.63168335,78.63410358,77.43484007,77.99336841,105425600
2/7/2020,77.56285095,78.37960697,77.07085803,78.12997525,117684000
2/10/2020,77.93125153,77.93125153,76.06507447,76.14505042,109348800
2/11/2020,77.4610672,78.50079892,77.24294358,78.42809351,94323200
2/12/2020,79.30058289,79.30542745,77.91185063,77.91185063,113730400
2/13/2020,78.73587799,79.06306707,78.36749165,78.57107416,94747600
2/14/2020,78.75527191,79.00490364,78.24631193,78.70437074,80113600
2/18/2020,77.31322479,77.4949957,76.24925555,76.43102645,152531200
2/19/2020,78.43295288,78.66319905,77.55560627,77.55560627,93984000
2/20/2020,77.62827301,78.68254549,77.1217391,78.19297863,100566000
2/21/2020,75.87117004,77.66464883,75.25315195,77.22112369,129554000
2/24/2020,72.26727295,73.72144039,70.09814428,72.04430475,222195200
2/25/2020,69.81942749,73.3215506,69.34682748,72.93862307,230673600
2/26/2020,70.92699432,72.19454589,69.43647462,69.44374516,198054800
2/27/2020,66.29065704,69.31532859,66.15493531,68.12775975,320605600
2/28/2020,66.25183868,67.4757669,62.13412522,62.34983019,426510000
3/2/2020,72.41994476,73.05735586,67.30854828,68.41371469,341397200
3/3/2020,70.11994171,73.67780223,69.26682558,73.59782629,319475600
3/4/2020,73.37242126,73.53238053,71.04333388,71.84554879,219178400
3/5/2020,70.99243164,72.59927986,70.62646394,71.62256472,187572800
3/6/2020,70.04965973,70.48348836,68.15924526,68.34586073,226176800
3/9/2020,64.50926208,67.39820247,63.74097409,63.92274492,286744800
3/10/2020,69.15533447,69.42193324,65.28482634,67.16797734,285290000
3/11/2020,66.7535553,68.15682896,65.88832389,67.22858866,255598800
3/12/2020,60.16132355,65.43752825,60.1055815,62.02993015,418474000
3/13/2020,67.36914825,67.84175559,61.30526953,64.19906677,370732000
3/16/2020,58.70231247,62.79094135,58.16669255,58.63929619,322423600
3/17/2020,61.28345108,62.43466304,57.77890662,59.98681723,324056000
3/18/2020,59.78322983,60.59029297,57.4686799,58.11093922,300233600
3/19/2020,59.32516861,61.2785991,58.7992453,59.95773143,271857200
3/20/2020,55.55888367,61.03382237,55.25835444,59.90684055,401693200
3/23/2020,54.378582,55.37953495,51.52841558,55.27774369,336752800
3/24/2020,59.83413696,60.03044895,56.78523248,57.28449599,287531200
3/25/2020,59.50452423,62.58978134,59.20884326,60.7720723,303602000
3/26/2020,62.63582611,62.69399043,59.70810251,59.74688119,252087200
3/27/2020,60.04256821,62.01296235,59.87533838,61.25679655,204216800
3/30/2020,61.75605392,61.928132,60.44487901,60.76964581,167976400
3/31/2020,61.63002396,63.61738493,61.07501847,61.94752021,197002000
4/1/2020,58.38722992,60.28007005,57.95582734,59.74202796,176218400
4/2/2020,59.36152649,59.41484625,57.41536636,58.24908948,165934000
4/3/2020,58.50842285,59.54815086,57.91706088,58.8453048,129880000
4/6/2020,63.61256027,63.76766763,60.44005226,60.80843872,201820400
4/7/2020,62.87577057,65.84954752,62.77155702,65.6314165,202887200
4/8/2020,64.48506165,64.80012832,63.31203405,63.67799452,168895200
4/9/2020,64.95037079,65.45448619,64.15300783,65.12245255,161834800
4/13/2020,66.22520447,66.33426998,64.42688093,65.02793943,131022800
4/14/2020,69.56976318,69.86059951,67.3885129,67.86112008,194994800
4/15/2020,68.93479156,69.39527635,68.013822,68.44279864,131154400
4/16/2020,69.48253632,69.84850411,68.43068955,69.64976614,157125200
4/17/2020,68.53974915,69.54555411,67.10012293,68.9978154,215250000
4/20/2020,67.11708832,68.26830407,67.09770268,67.36430149,130015200
4/21/2020,65.04247284,67.19464144,64.32993033,66.95955078,180991600
4/22/2020,66.9159317,67.35217892,65.97072446,66.31244726,116862400
4/23/2020,66.65660095,68.28526852,66.61782227,66.86018347,124814400
4/24/2020,68.58094025,68.59063676,67.13404377,67.18251896,126161200
4/27/2020,68.62940979,68.96144338,67.84900659,68.2973688,117087600
4/28/2020,67.5169754,69.27409399,67.42488437,69.0923231,112004800
4/29/2020,69.73459625,70.20477761,68.80393006,69.00751259,137280800
4/30/2020,71.20574188,71.38266828,69.88487733,70.27507544,183064000
5/1/2020,70.05935669,72.46600173,69.2789533,69.3758963,240616800
5/4/2020,71.05062103,71.17907219,69.39287106,70.08360207,133568000
5/5/2020,72.11698151,72.95070443,71.36566048,71.51107865,147751200
5/6/2020,72.86104584,73.49360499,72.43448778,72.81984118,142333600
5/7/2020,73.61478424,73.96136636,73.1858076,73.48875909,115215200
5/8/2020,75.36694336,75.42040745,73.94772346,74.27579824,133838400
5/11/2020,76.55286407,77.04861391,74.66461535,74.87361404,145946400
5/12/2020,75.67800903,77.69019173,75.5565004,77.23817576,162301200
5/13/2020,74.76426697,76.7813149,73.68526962,75.85784476,200622400
5/14/2020,75.22354889,75.28430319,73.27697867,74.00117263,158929200
5/15/2020,74.77882385,74.82499772,72.95619477,72.99022074,166348400
5/18/2020,76.54071045,76.91495909,75.41311427,76.10571491,135178400
5/19/2020,76.09843445,77.40586118,76.06684102,76.55773325,101729600
5/20/2020,77.57840729,77.64887696,76.91982513,76.95870879,111504800
5/21/2020,77.00001526,77.981807,76.76185569,77.43987588,102688800
5/22/2020,77.49577332,77.57839829,76.63549019,76.73755328,81803200
5/26/2020,76.97085571,78.7959102,76.91495908,78.61607981,125522000
5/27/2020,77.30620575,77.45201757,76.08626195,76.82746894,112945200
5/28/2020,77.34023285,78.60149286,76.7035289,76.98056468,133560800
5/29/2020,77.26490021,78.04498345,76.90766458,77.58325219,153532400
6/1/2020,78.21511841,78.33662706,77.08751459,77.21874601,80791200
6/2/2020,78.5772171,78.60152032,77.50550986,77.94780315,87642800
6/3/2020,79.009758,79.27222075,78.32444765,78.89797215,104491200
6/4/2020,78.32933044,79.13128449,77.95508176,78.83237799,87560400
6/5/2020,80.56021118,80.62096549,78.55046137,78.57962225,137250400
6/8/2020,81.0365448,81.07057078,79.54442247,80.25646136,95654400
6/9/2020,83.59550476,83.98919153,80.68416274,80.71575617,147712400
6/10/2020,85.74620819,86.21522972,84.1058417,84.54570235,166651600
6/11/2020,81.62950134,85.31364413,81.52743824,84.8883639,201662400
6/12/2020,82.3342514,84.52140692,81.22123553,83.77291696,200146000
6/15/2020,83.35248566,84.00620266,80.82267515,80.98549997,138808800
6/16/2020,85.56151581,85.83370138,83.77291229,85.41084629,165428800
6/17/2020,85.44245148,86.3683468,85.32094283,86.30759247,114406400
6/18/2020,85.47647095,85.89446097,84.8664952,85.39870364,96820400
6/19/2020,84.98799133,86.6502284,83.87740074,86.18363944,264476000
6/22/2020,87.21160889,87.35498819,85.33551521,85.38168909,135445200
6/23/2020,89.07313538,90.49478814,88.03787925,88.45830187,212155600
6/24/2020,87.50080872,89.62235242,87.12656,88.70131477,192623200
6/25/2020,88.66241455,88.7012982,86.89568177,87.65632697,137522400
6/26/2020,85.9382019,88.7790745,85.78995751,88.55792789,205256800
6/29/2020,87.91879272,88.01357303,85.36711124,85.84585559,130646000
6/30/2020,88.65270996,88.93947602,87.48622986,87.50566798,140223200
7/1/2020,88.48501587,89.27482201,88.43641686,88.73046569,110737200
7/2/2020,88.48501587,90.03060958,88.37080487,89.39390551,114041600
7/6/2020,90.85202026,91.32104188,89.88480873,89.91640216,118655600
7/7/2020,90.57011414,92.01120488,90.45832826,91.23112146,112424400
7/8/2020,92.67949677,92.7110902,91.46197785,91.54946792,117092000
7/9/2020,93.07804108,93.62725503,92.02820476,93.57379094,125642800
7/10/2020,93.24087524,93.29920444,92.05981473,92.67221566,90257200
7/13/2020,92.81072235,97.16316235,92.59686598,94.54829427,191649200
7/14/2020,94.34659576,94.53857406,91.25541585,92.19102639,170989200
7/15/2020,94.99546051,96.47543497,93.79495446,96.22512745,153198000
7/16/2020,93.82653809,94.68438876,93.22628512,93.86542174,110577600
7/17/2020,93.63697052,94.43406676,93.16308394,94.27853958,92186800
7/20/2020,95.61027527,95.74879688,93.37937868,93.72446644,90318000
7/21/2020,94.29071045,96.4778661,94.04040293,96.40253134,103433200
7/22/2020,94.5555954,95.23847338,93.90431085,93.99179351,89001600
7/23/2020,90.25176239,94.36604333,89.44008553,94.28827602,197004400
7/24/2020,90.02816772,90.37325548,86.65508713,88.44613048,185438800
7/27/2020,92.1618576,92.25420534,90.8690115,91.09258321,121214000
7/28/2020,90.64785767,91.90911766,90.64299258,91.73171242,103625600
7/29/2020,92.3854599,92.57015543,91.0950386,91.13148971,90329200
7/30/2020,93.50333405,93.6078297,91.14849593,91.5567632,158130000
7/31/2020,103.2920609,103.4427304,98.00886044,100.0113278,374336800
8/3/2020,105.894783,108.5193668,104.8789725,105.1778791,308151200
8/4/2020,106.6019592,107.695537,105.3601371,106.0843312,173071600
8/5/2020,106.9883499,107.3091345,105.8558886,106.322485,121776800
8/6/2020,110.7210693,111.2168265,106.7307308,107.3212609,202428800
8/7/2020,108.2037659,110.699184,107.4052324,110.2414866,198045600
8/10/2020,109.7765045,110.7965835,107.1204045,109.6523399,212403600
8/11/2020,106.5117569,109.5379063,106.2512578,109.0388256,187902400
8/12/2020,110.0515976,110.3096598,107.4101046,107.604866,165598000
8/13/2020,111.9992371,113.0047092,110.9450709,111.4344187,210082000
8/14/2020,111.899437,111.9895143,110.0856908,111.8239664,165565200
8/17/2020,111.6072693,113.0485287,110.9791576,113.0241817,119561600
8/18/2020,112.537262,112.9633089,111.022969,111.3589387,105633600
8/19/2020,112.6784821,114.0953946,112.5835383,112.9462845,145538000
8/20/2020,115.1787796,115.293204,112.7028343,112.719878,126907200
8/21/2020,121.1142273,121.5987013,116.1282567,116.1404265,338054800
8/24/2020,122.562767,125.4136355,120.6930311,125.3284172,345937600
8/25/2020,121.5572891,121.9029991,119.8311911,121.4331319,211495600
8/26/2020,123.2103577,123.6680551,121.808052,122.8768249,163022400
8/27/2020,121.7374573,124.1476646,120.5907768,123.8141318,155552400
8/28/2020,121.5402679,123.1324613,121.3162857,122.7137176,187630000
8/31/2020,125.6619568,127.570654,122.7015451,124.2401853,225702700
9/1/2020,130.6673889,131.2711685,127.1129456,129.2845639,151948100
9/2/2020,127.9601974,134.3679476,123.6753868,133.9881577,200119000
9/3/2020,117.7155838,125.4672049,117.3455342,123.5877359,257599600
9/4/2020,117.7934799,120.4617495,107.987095,116.9267791,332607200
9/8/2020,109.8665771,115.875056,109.7302427,110.9669931,231366600
9/9/2020,114.2487564,116.0211115,112.2426862,114.1903295,176940500
9/10/2020,110.5190125,117.345504,109.5549311,117.2091696,182274400
9/11/2020,109.0680466,112.2134944,107.1204029,111.5707684,180860300
9/14/2020,112.3400879,112.895166,109.8471064,111.7168425,140150100
9/15/2020,112.5153732,115.7192479,110.6358968,115.232337,184642000
9/16/2020,109.1946335,112.9633264,109.1069931,112.2134869,154679000
9/17/2020,107.4514923,109.2628014,105.8641655,106.8477276,178011000
9/18/2020,104.0431061,107.9773466,103.3127398,107.5099164,287104900
9/21/2020,107.1983032,107.3054242,100.4010239,101.8033297,195713800
9/22/2020,108.8830032,109.905519,106.3023816,109.7302308,183055400
9/23/2020,104.3157806,109.1751487,103.9749371,108.6979782,150718700
9/24/2020,105.3869934,107.3638504,102.2512861,102.416834,167743300
9/25/2020,109.3406982,109.4965133,104.8513797,105.5914862,149981400
9/28/2020,111.9505539,112.3011303,109.8276221,111.999248,137672400
9/29/2020,111.1033173,112.291381,110.5969332,111.5512818,99382200
9/30/2020,112.7782974,114.1903435,110.6456328,110.8111807,142675200
10/1/2020,113.7326508,114.6383053,112.7977827,114.5603978,116120400
10/2/2020,110.0613327,112.3498198,109.2822797,109.9347385,144712000
10/5/2020,113.4502258,113.5963006,110.5774548,110.9280312,106243800
10/6/2020,110.1976471,113.0801579,109.3114659,112.6711472,161498200
10/7/2020,112.0674057,112.5251031,111.1422706,111.6194486,96849000
10/8/2020,111.9602966,113.3528621,111.5902396,113.2067874,83477200
10/9/2020,113.9079361,113.9371496,111.9115985,112.2621749,100506900
10/12/2020,121.1434326,121.9030124,116.1574624,116.9170422,240226800
10/13/2020,117.9298172,122.1075136,116.5177786,121.9906523,262330500
10/14/2020,118.0174713,119.8092999,116.4885713,117.8324428,150712000
10/15/2020,117.5500107,118.0271812,115.0570296,115.6121077,112559200
10/16/2020,115.9042511,118.3680261,115.6997494,118.1050901,115393800
10/19/2020,112.9438477,117.2676111,112.632225,116.819654,120639300
10/20/2020,114.4337921,115.8653112,112.6030025,113.1580806,124423700
10/21/2020,113.8105621,115.6023908,113.4015513,113.6157933,89946000
10/22/2020,112.7198715,114.9499243,111.5902347,114.3753656,101988000
10/23/2020,112.0284576,113.4989306,111.288351,113.3431155,82572600
10/26/2020,112.0381851,113.4989176,109.9249865,111.0254097,111850700
10/27/2020,113.5475998,114.2097988,111.5415296,112.4666572,92276800
10/28/2020,108.2889862,112.4082559,108.1916055,112.0382063,143937800
10/29/2020,112.3011093,113.8689627,109.2627832,109.4283385,146129200
10/30/2020,106.0102234,109.0582824,104.9000673,108.152628,190272600
11/2/2020,105.9225998,107.7826031,104.5105611,106.2537031,122866900
11/3/2020,107.5488739,108.5713823,105.8836396,106.7892941,107624400
11/4/2020,111.9407883,112.5640335,109.4088536,111.1519952,138235500
11/5/2020,115.9139938,116.4885525,113.8105429,114.8622646,126387100
11/6/2020,115.7823029,116.2798034,113.2850134,115.4213645,114457900
11/9/2020,113.4703827,119.0014768,113.2070004,117.547981,154515300
11/10/2020,113.128952,114.7092603,111.3340247,112.719243,138023400
11/11/2020,116.562706,116.6992756,113.58743,114.3190564,112295000
11/12/2020,116.289566,117.5772281,115.6652455,116.6895253,103162300
11/13/2020,116.3383408,116.7382926,114.9823939,116.5139314,81581900
11/16/2020,117.3528595,118.0259506,115.2555293,116.0066624,91183000
11/17/2020,116.4651566,117.7137976,116.0456905,116.6212404,74271000
11/18/2020,115.1384659,116.8846148,115.109202,115.7042587,76322100
11/19/2020,115.7335358,116.1432447,113.9483656,114.7092559,74113000
11/20/2020,114.4653702,115.860338,114.4165996,115.7335254,73604300
11/23/2020,111.0608826,114.7385287,110.9633339,114.3093055,127959300
11/24/2020,112.3485641,113.0119058,109.8317672,111.119437,113874200
11/25/2020,113.1874695,113.8898319,112.3485374,112.7192328,76499200
11/27/2020,113.7337494,114.6117025,113.3728185,113.7142426,46691300
11/30/2020,116.1334991,118.0064609,113.9483696,114.1044535,169410200
12/1/2020,119.7135773,120.4452036,117.0699684,118.0454702,127728200
12/2/2020,120.0647659,120.3476624,117.9284146,119.0307289,89004200
12/3/2020,119.9281921,120.7476101,119.2160726,120.4939775,78967600
12/4/2020,119.2550964,119.8501531,118.5429768,119.5965206,78260400
12/7/2020,120.718338,121.5182491,119.2550854,119.3136132,86712000
12/8/2020,121.3329086,121.9182157,120.0745104,121.323159,82225500
12/9/2020,118.7966003,122.8644408,118.0357102,121.4792301,115089200
12/10/2020,120.2208481,120.835419,117.2065509,117.5479751,81312200
12/11/2020,119.4111862,119.7526104,117.5967522,119.430693,86939800
12/14/2020,118.7966003,120.3281378,118.562482,119.5965115,79184500
12/15/2020,124.7471771,124.7666913,121.0890451,121.2938996,157243700
12/16/2020,124.678894,125.2251727,123.4595167,124.2886992,98208600
12/17/2020,125.547081,126.4055274,124.9032462,125.7421784,94359800
12/18/2020,123.5570679,125.9372948,123.030296,125.8007251,192541500
12/21/2020,125.0885849,125.1666268,120.4256877,121.9572252,121251600
12/22/2020,128.6491547,131.1171725,126.4737754,128.3857651,168904800
12/23/2020,127.7517319,129.1857059,127.5761338,128.9223311,88223700
12/24/2020,128.7369995,130.1905028,127.8883175,128.1029292,54930100
12/28/2020,133.3413239,133.975394,130.2392208,130.7074724,124486200
12/29/2020,131.5659027,135.3898674,131.048888,134.6680057,121047300
12/30/2020,130.4441071,132.6585004,130.1319393,132.2585411,96452100
12/31/2020,129.4393158,131.4390971,128.493078,130.7952625,99116600
1/4/2021,126.2396927,130.3367973,123.6546114,130.2490057,143301900
1/5/2021,127.8005066,128.5126337,125.2837097,125.7324472,97664900
1/6/2021,123.4985428,127.8395308,123.2839312,124.5911076,155088000
1/7/2021,127.712677,128.4052897,124.7276443,125.2153951,109578200
1/8/2021,128.8150635,129.3808565,127.0396424,129.1857442,105158200
1/11/2021,125.8202209,126.9810705,125.3519842,126.0250829,100384500
1/12/2021,125.6446152,126.512811,123.7521396,125.3519617,91951100
1/13/2021,127.6834641,128.2297428,125.3422651,125.6056399,88636800
1/14/2021,125.7519379,127.790733,125.6056037,127.5956356,90221800
1/15/2021,124.0252914,127.0298386,123.8887218,125.6251137,111598500
1/19/2021,124.6984024,125.5568488,123.8302064,124.6496243,90757300
1/20/2021,128.7955017,129.2442391,125.4007596,125.5080654,104319500
1/21/2021,133.516922,136.2483299,130.3172774,130.5221393,120150900
1/22/2021,135.6630402,136.4239304,131.712255,132.9413818,114459400
1/25/2021,139.4187012,141.5355381,133.1949956,139.5650354,157611700
1/26/2021,139.652832,140.7649034,137.9066756,140.0820552,98390600
1/27/2021,138.5797577,140.7648867,136.970186,139.9161901,140843800
1/28/2021,133.7315369,138.5115046,133.3510918,136.102014,142621100
1/29/2021,128.7272034,133.3901,127.0200755,132.50239,177523800
2/1/2021,130.8538055,132.0634331,127.7224383,130.4733605,106239800
2/2/2021,131.6829834,132.9706379,131.312288,132.4048451,83305400
2/3/2021,130.6586914,132.4438612,130.3367741,132.4340966,89880900
2/4/2021,134.0241852,134.0339348,131.2927773,132.9608918,84183100
2/5/2021,133.6089935,134.2537905,132.7297358,134.185411,75693800
2/8/2021,133.7555084,133.8043594,131.8113539,132.8957794,71297200
2/9/2021,132.8762512,134.7031756,132.719949,133.4721971,76774200
2/10/2021,132.2705383,133.8336794,131.3033431,133.3354205,73046600
2/11/2021,132.0165253,133.2474887,130.6878599,132.7687733,64280000
2/12/2021,132.2510071,132.4073242,130.6097222,131.2545191,60145100
2/16/2021,130.1212158,132.8762334,129.7304231,132.3682253,80576300
2/17/2021,127.8253708,129.1735796,126.4869411,128.2259277,97918500
2/18/2021,126.7214355,127.0047473,124.4744255,126.2231766,96856700
2/19/2021,126.8777313,127.6983887,125.8323924,127.2392165,87668800
2/22/2021,123.0969009,126.7311916,122.7061156,125.0605842,103916400
2/23/2021,122.9601364,123.7905506,115.662247,120.9085227,158273000
2/24/2021,122.4618759,122.6670365,119.4137669,122.0613264,111039900
2/25/2021,118.2023239,123.5462934,117.7626951,121.8073067,148199500
2/26/2021,118.4661179,121.9733991,118.4074952,119.7654684,164560400
3/1/2021,124.8456497,124.9824234,119.9608524,120.8987326,116307900
3/2/2021,122.2371826,125.7542355,122.1297165,125.4513805,102260900
3/3/2021,119.2476807,122.8135845,119.0327484,121.9343194,112966300
3/4/2021,117.3621445,120.7521952,115.886941,118.9448216,178155000
